trade_id,symbol,row,bar_entry,date_entry,bar_exit,date_exit,hold_bars,era,year_entry,exit_reason,pct_mom,mom_raw,pct_mom_exit,price_close,price_open_fill,price_close_exit,dv,dv_pct,beta,half_spread_PUB_bp,half_spread_PB_bp,members_at_entry,pct_rsi,pct_rev_5,pct_rev_21,pct_dist_52w_high,pct_max_ret_21,pct_park_vol_21,pct_amihud_21,pct_cs_spread,pct_trailing_return,pnl_hedged_bp,pnl_unhedged_bp,pnl_market_bp,mfe_bp,mae_bp,bars_to_mfe,bars_to_mae,two_c_PUB_bp,two_c_PB_bp,pnl_net_PUB_bp,pnl_net_PB_bp,status_meta,delist_date
792,HIBB,645,2498,2019-12-05,2558,2020-03-04,61,2,2019,rank,95.169492,0.455599,79.432014,27.18,27.35,20.11,13183099.526508,15.457184,0.920577,42.631136,49.100781,56,71.949153,1.949153,89.237288,38.220339,98.050847,91.949153,94.830508,91.101695,88.898305,-2584.62115366,-2906.16025524,-321.53910158,149.421368,-2695.832963,10,59,68.086266,52.779957,-2652.70741923,-2637.40111053,delisted,2024-07-25
793,KBR,763,2499,2019-12-06,2581,2020-04-06,83,2,2019,rank,95.00846,0.510024,79.076087,29.92,29.92,20.89,30187956.366507,41.291727,1.239912,20.137043,0.0,55,68.274112,41.201354,62.013536,82.318105,32.402707,57.445008,55.752961,42.554992,90.609137,784.99199333,-1912.58494168,-2697.57693501,815.520471,-2560.729197,81,68,158.199455,113.10744,626.79253863,671.88455379,survived,
794,TDY,1350,2500,2019-12-09,2589,2020-04-17,90,2,2019,rank,95.00846,0.486514,65.159574,342.39,347.3,318.08,94489377.01873,71.875,0.456024,27.730437,43.727335,53,69.796954,70.812183,59.306261,92.301184,11.42132,33.417936,20.050761,71.150592,55.414552,1912.39130816,104.69952717,-1807.69178098,2626.640114,-466.069381,81,8,93.774355,119.802184,1818.61695341,1792.58912459,survived,
795,GOGO,608,2501,2019-12-10,2527,2020-01-17,27,2,2019,rank,96.531303,0.571611,71.706081,5.4,5.38,5.52,11248905.980238,11.84593,1.300965,53.047151,100.086251,53,16.159052,50.846024,0.592217,14.2978,93.147208,97.038917,99.915398,95.34687,13.959391,-118.57527105,424.69481919,543.27009024,1752.694885,-383.535459,10,25,123.569936,118.60477,-242.14520671,-237.18004083,collapsed,
796,QRVO,1144,2501,2019-12-10,2571,2020-03-23,71,2,2019,rank,95.00846,0.505182,79.219601,109.86,109.07,69.36,136526231.439207,80.59593,2.18498,17.987283,0.0,53,98.22335,92.978003,84.856176,82.994924,59.98308,53.891709,20.389171,38.663283,98.054146,611.45235361,-3897.08704649,-4508.5394001,1051.598611,-1414.514654,68,50,129.238403,0.910249,482.21395073,610.5421042,survived,
797,APO,91,2503,2019-12-12,2590,2020-04-20,88,2,2019,rank,95.33107,0.534596,79.173989,44.47,44.33,37.27,89916768.596191,70.276163,1.257555,13.750083,6.685272,53,83.106961,76.994907,82.597623,95.670628,45.076401,60.696095,43.208829,18.081494,77.843803,1939.1986013,-30.01004761,-1969.20864892,2268.196986,-743.125494,72,69,140.852582,8.933979,1798.34601937,1930.26462206,survived,
798,UI,1432,2506,2019-12-17,2546,2020-02-14,41,2,2019,rank,95.169492,0.549306,69.145299,189.56,187.92,144.78,41215688.912064,51.526163,1.197122,16.270974,106.642952,53,57.542373,12.79661,29.067797,55.508475,36.694915,55.338983,41.101695,30.423729,99.067797,-2738.51716843,-2403.05132772,335.46584071,78.210138,-2802.623516,1,37,39.106066,144.008046,-2777.62323416,-2882.52521453,survived,
799,CG,275,2507,2019-12-18,2588,2020-04-16,82,2,2019,rank,95.34687,0.580699,76.186292,30.83,30.59,22.68,26629934.931111,37.481805,1.112019,21.098849,40.717064,53,82.656514,75.888325,82.1489,85.194585,51.861252,64.890017,57.952623,50.338409,77.918782,597.10550329,-1830.92696717,-2428.03247046,1130.155937,-791.70458,68,61,98.013289,43.960658,499.09221448,553.1448449,survived,
800,SAGE,1205,2510,2019-12-23,2519,2020-01-07,10,2,2019,rank,95.00846,0.581602,0.59322,74.64,76.26,74.82,90360270.057936,69.606414,2.205,39.028333,139.583054,54,0.930626,70.473773,0.084602,0.423012,95.34687,99.069374,50.676819,88.57868,0.084602,-165.308196,-169.81365521,-4.5054592,73.216835,-591.258045,2,5,103.721388,206.602164,-269.02958354,-371.91036004,delisted,2025-07-31
801,BRKR,212,2511,2019-12-24,2556,2020-03-02,46,2,2019,rank,95.692568,0.624828,78.987993,51.61,51.78,45.6,25457336.132857,35.152838,1.443678,23.53218,0.0,55,70.861486,88.260135,55.658784,91.131757,75.084459,47.719595,65.793919,60.726351,85.388514,-402.80633133,-1208.97721462,-806.17088329,247.939445,-644.551422,15,37,68.669189,1.937609,-471.47552073,-404.74394032,survived,
802,ELP,460,2512,2019-12-26,2592,2020-04-22,81,2,2019,rank,95.538721,0.642818,78.433099,16.5,16.28,11.03,7300412.326349,1.526163,0.614353,8.448538,16.141973,57,98.905724,89.814815,92.171717,86.952862,75.841751,39.309764,92.845118,4.124579,91.329966,-240.29874962,-2618.1862316,-2377.88748198,1074.621463,-1486.60862,56,61,83.138383,49.294013,-323.4371323,-289.59276225,delisted,2025-12-24
803,HWM,681,2512,2019-12-26,2585,2020-04-13,74,2,2019,rank,95.03367,0.638064,79.876977,31.2,31.369999,12.6,86626415.357371,68.531977,1.227482,8.907596,41.091253,57,48.905724,23.316498,43.181818,78.198653,22.474747,20.454545,34.259259,4.62963,78.198653,-2929.03642962,-5259.57576767,-2330.53933805,869.298187,-4047.461961,42,60,148.883134,225.452743,-3077.91956326,-3154.48917252,survived,
804,VSLR,1477,2512,2019-12-26,2513,2019-12-27,2,2,2019,ineligible,95.875421,0.649632,96.885522,7.87,7.71,7.76,7557934.277143,1.81686,1.403563,44.632309,50.161537,57,44.86532,12.373737,81.734007,15.23569,96.380471,95.20202,99.410774,92.340067,67.087542,85.93730015,67.75141444,-18.18588571,199.831306,85.9373,1,2,101.971098,62.868018,-16.03379824,23.0692825,delisted,2020-10-09
805,THC,1361,2514,2019-12-30,2553,2020-02-26,40,2,2019,rank,95.20202,0.594766,72.859589,37.82,38.25,27.8,31574101.101111,43.430657,1.687183,34.040337,38.703758,56,94.86532,44.023569,96.380471,72.979798,76.851852,78.367003,73.484848,86.447811,98.737374,-2386.36477022,-3008.54449228,-622.17972206,-6.069798,-2386.36477,3,40,66.858865,41.347862,-2453.22363495,-2427.71263235,survived,
806,ISEE,733,2515,2019-12-31,2536,2020-01-31,22,2,2019,ineligible,99.915541,1.119232,99.914676,8.58,8.19,6.64,7407931.521793,0.948905,1.42003,103.607262,145.680539,57,99.070946,97.888514,99.915541,60.726351,99.239865,99.915541,99.915541,99.915541,99.915541,-1682.87180825,-1886.8910576,-204.01924935,419.702399,-2124.599919,1,12,207.873732,157.335551,-1890.74554069,-1840.20735937,delisted,2023-07-11
807,LITE,823,2518,2020-01-06,2726,2020-10-30,209,2,2020,rank,96.186441,0.60923,78.898305,80.59,80.73,82.69,92128131.311506,70.894428,1.862621,26.338734,31.086466,57,96.694915,93.474576,90.254237,93.983051,94.661017,84.830508,32.457627,67.881356,94.830508,1381.72151123,1674.25730441,292.53579318,3554.203109,-791.192447,54,8,62.155142,171.51684,1319.56636895,1210.20467104,survived,
808,GBT,573,2519,2020-01-07,2555,2020-02-28,37,2,2020,rank,95.670628,0.564074,78.167808,79.36,79.13,63.96,72664615.194683,64.14956,1.301503,54.991717,0.0,58,81.748727,45.415959,72.241087,61.544992,82.258065,97.198642,44.057725,95.500849,99.575552,-807.95387618,-1910.2398686,-1102.28599242,761.532975,-1587.291306,8,18,86.411855,1.260081,-894.36573116,-809.21395682,delisted,2022-11-02
809,RH,1165,2520,2020-01-08,2585,2020-04-13,66,2,2020,rank,97.20339,0.621536,71.792619,211.32,215.62,128.42,229432276.86254,90.11713,0.741297,33.751523,82.138695,57,48.389831,79.237288,2.966102,33.474576,77.881356,87.711864,18.389831,83.305085,94.661017,-784.71335162,-3093.6690775,-2308.95572588,1497.407441,-3894.945247,28,49,181.667884,82.611911,-966.381236,-867.32526264,survived,
810,TLRA,1380,2520,2020-01-08,2545,2020-02-13,26,2,2020,ineligible,99.237288,0.993987,,11.33,11.46,11.23,7612282.531587,1.537335,1.456139,47.604811,176.352619,57,98.728814,99.915254,99.067797,99.237288,98.050847,99.067797,99.576271,91.779661,99.237288,-282.63170875,-78.96425511,203.66745364,-31.565517,-1659.603862,5,12,106.688101,185.178745,-389.31980986,-467.81045354,delisted,2020-03-31
811,MGNI,877,2521,2020-01-09,2566,2020-03-16,46,2,2020,ineligible,98.054146,0.654513,90.017668,10.49,10.72,4.89,7979303.251429,2.1261,1.430399,26.889453,0.0,58,97.715736,99.915398,99.238579,75.888325,97.715736,98.22335,99.407783,66.41286,97.038917,-2800.35105492,-7025.41167657,-4225.06062165,1999.624778,-2800.351055,35,46,89.856974,316.739804,-2890.20802856,-3117.09085855,survived,
812,CMRE,310,2525,2020-01-15,2562,2020-03-10,38,2,2020,ineligible,98.054146,0.651387,93.03351,10.689999,10.75,5.840001,7466844.009025,0.219941,1.537605,55.622216,65.107017,58,97.715736,96.869712,93.824027,84.348562,95.177665,91.79357,96.869712,96.023689,95.00846,-3615.17722745,-5613.84420179,-1998.66697434,-88.706237,-4187.854443,1,28,121.616238,311.746443,-3736.79346524,-3926.92367082,survived,
813,FORM,548,2525,2020-01-15,2587,2020-04-15,63,2,2020,rank,96.531303,0.588668,79.349736,26.64,26.83,22.43,11494846.427937,11.217009,2.102716,34.32389,18.868285,58,89.932318,73.688663,80.287648,91.285956,49.830795,60.321489,78.764805,82.318105,87.563452,1720.3302283,-863.02407859,-2583.35430689,1720.330228,-1134.308057,63,27,163.393357,22.622039,1556.936871,1697.70818926,survived,
814,CDW,267,2527,2020-01-17,2575,2020-03-27,49,2,2020,rank,95.34687,0.557929,79.017857,136.85,140.89,93.75,127555120.344762,78.4041,1.094406,23.209192,18.371665,58,56.937394,44.754653,43.401015,76.226734,6.345178,20.558376,16.666667,54.399323,41.032149,82.78094909,-3395.78054992,-3478.56149902,666.399167,-799.662136,45,35,146.386484,267.145749,-63.60553465,-184.36479992,survived,
815,IBRX,690,2529,2020-01-22,2552,2020-02-25,24,2,2020,ineligible,99.238579,0.93827,99.914676,7.23,6.27,4.89,8236570.332117,1.248164,8.876414,250.551633,509.600235,58,63.536379,2.453469,99.915398,6.006768,99.915398,99.915398,99.915398,99.915398,99.915398,-1455.62193001,-2145.51288777,-689.89095775,1575.880515,-1455.62193,1,24,413.420859,716.543563,-1869.04278944,-2172.16549289,survived,
816,SWKS,1327,2531,2020-01-24,2570,2020-03-20,40,2,2020,rank,95.16129,0.554812,79.800725,122.31,126.5,73.67,239158361.627935,89.647577,1.985352,21.348909,0.0,58,86.672326,96.349745,84.125637,97.877759,79.881154,67.487267,14.855688,51.697793,97.198642,17.09196536,-4731.27963743,-4748.37160279,141.226486,-1358.781281,39,36,108.522097,0.817595,-91.43013139,16.27437072,survived,
817,TTEK,1412,2534,2020-01-29,2615,2020-05-26,82,2,2020,rank,95.833333,0.569391,79.948365,89.43,89.67,79.18,22185048.413174,28.939617,0.903785,30.687272,0.0,59,73.384354,74.744898,67.772109,90.561224,16.921769,49.404762,61.819728,76.445578,51.445578,500.39048357,-361.40835433,-861.7988379,2635.475089,-255.715452,35,73,55.866095,1.118193,444.52438903,499.27229057,survived,
818,DIOD,411,2537,2020-02-03,2552,2020-02-25,16,2,2020,rank,95.307167,0.516519,78.583618,51.33,52.09,46.06,19006304.559524,25.0,1.924125,19.263674,79.106605,55,30.290102,4.522184,25.0,39.505119,29.095563,65.102389,77.389078,36.604096,79.43686,-885.90923548,-1171.36379562,-285.45456014,-185.154286,-1369.099516,1,15,53.637526,199.930103,-939.54676182,-1085.83933827,survived,
819,CATM,251,2538,2020-02-04,2566,2020-03-16,29,2,2020,rank,95.119863,0.512575,78.886926,45.49,45.27,23.15,19913373.016667,26.032448,1.474827,35.091216,1.712819,56,61.215753,39.469178,65.839041,67.893836,61.386986,83.64726,76.969178,82.44863,82.44863,-2241.60096928,-6374.60262436,-4133.00165508,23.517939,-2503.848405,1,28,96.250237,186.351934,-2337.85120589,-2427.95290288,delisted,2021-06-21
820,AU,128,2539,2020-02-05,2549,2020-02-20,11,2,2020,rank,95.291096,0.509355,78.754266,19.35,19.46,20.22,54154716.174128,57.448378,-1.728494,44.038345,0.0,57,23.886986,49.743151,6.592466,25.085616,79.537671,89.640411,53.85274,93.75,47.003425,250.15835822,417.79418361,167.63582539,619.531748,-263.196992,10,6,86.971595,5.167959,163.18676355,244.99039956,survived,
821,INSG,715,2541,2020-02-07,2563,2020-03-11,23,2,2020,ineligible,96.337308,0.532465,92.355009,7.35,7.44,4.93,16140154.344762,19.276219,2.50693,87.779764,0.0,58,35.178876,94.974446,5.195911,18.143101,93.611584,99.744463,96.678024,99.403748,44.207836,-1117.78989154,-3699.79211711,-2582.00222557,2169.131451,-1117.789892,10,23,191.775142,13.605442,-1309.56503376,-1131.39533372,collapsed,
822,AMBA,65,2542,2020-02-10,2579,2020-04-02,38,2,2020,rank,96.324786,0.534429,78.31216,62.8,61.63,46.61,36038957.222857,45.864106,2.10784,39.145835,0.0,58,66.410256,83.333333,34.957265,55.982906,82.136752,70.854701,69.82906,89.82906,89.487179,1576.06755288,-2016.11597916,-3592.18353204,1795.721551,-853.182759,30,20,153.344921,189.683327,1422.72263157,1386.38422585,survived,
823,DQ,430,2542,2020-02-10,2551,2020-02-24,10,2,2020,rank,95.811966,0.515372,78.242321,57.87,57.49,72.88,10753829.551429,8.936484,1.895465,28.056361,0.0,58,72.051282,98.034188,80.25641,47.435897,96.837607,97.179487,98.717949,72.222222,97.179487,2729.36655431,2594.67153049,-134.69502383,2970.550839,5.124047,7,1,83.647391,124.161313,2645.71916359,2605.20524154,survived,
824,SSW,1302,2543,2020-02-11,2554,2020-02-27,12,2,2020,delist,95.128205,0.518425,86.044521,12.29,12.13,9.91,9112688.47127,4.363905,0.904192,39.839773,11.605355,60,12.564103,26.068376,5.726496,26.239316,51.538462,90.512821,97.692308,91.025641,3.846154,-854.22323697,-1965.15622004,-1110.93298307,150.027917,-1078.406781,2,10,85.538139,31.347406,-939.76137556,-885.57064291,delisted,2020-02-27
825,VSLR,1477,2543,2020-02-11,2567,2020-03-17,25,2,2020,ineligible,97.692308,0.634763,98.655914,10.05,9.56,4.31,7746799.900635,0.221893,2.895827,49.784825,0.0,60,83.675214,99.401709,97.008547,72.564103,94.102564,93.418803,97.179487,96.495726,97.350427,-3108.19879665,-6969.89217147,-3861.69337482,3434.587419,-3108.198797,17,25,130.584923,9.950249,-3238.78371926,-3118.1490454,delisted,2020-10-09
826,COLL,323,2544,2020-02-12,2555,2020-02-28,12,2,2020,rank,95.307167,0.518725,56.934932,24.16,22.82,23.75,10913698.027302,8.949704,0.224418,47.124542,57.819274,60,49.744027,93.600683,23.122867,33.87372,99.232082,98.720137,98.549488,95.819113,82.337884,1769.76807796,488.11402733,-1281.65405064,1769.768078,139.72859,12,3,97.845897,152.285658,1671.9221811,1617.48241993,survived,
827,ACM,18,2546,2020-02-14,2586,2020-04-14,41,2,2020,rank,95.470085,0.501288,79.70123,47.79,47.91,33.61,59231923.570952,59.245562,0.824312,28.613393,0.0,60,49.316239,44.358974,28.632479,57.521368,11.538462,27.094017,26.923077,74.273504,78.888889,-294.06555962,-2608.97278296,-2314.90722333,1417.34016,-1497.731323,13,27,141.622551,2.092488,-435.68811085,-296.15804759,survived,
828,JD,750,2549,2020-02-20,2820,2021-03-18,272,2,2020,rank,95.307167,0.49322,76.315789,41.48,42.99,83.9,420445900.796983,95.192308,1.529072,26.124008,0.0,60,87.116041,90.187713,81.313993,97.013652,65.784983,75.853242,7.423208,64.931741,92.576792,4400.8049994,8126.10297344,3725.29797404,7902.392584,-547.757533,183,2,46.015973,128.042238,4354.78902607,4272.76276104,survived,
829,RMD,1177,2551,2020-02-24,2687,2020-09-04,137,2,2020,rank,95.307167,0.496011,76.730104,169.83,169.92,173.56,79825796.566826,65.902367,0.886414,20.985245,16.245983,59,78.924915,55.03413,79.43686,83.020478,38.31058,28.412969,33.020478,40.187713,83.361775,818.55139562,1319.55655385,501.00515823,3887.370886,-133.551963,18,74,52.122112,54.915454,766.42928339,763.63594141,survived,
830,PZZA,1138,2552,2020-02-25,2574,2020-03-26,23,2,2020,rank,95.477816,0.467735,73.660714,67.35,68.78,52.33,36894894.19873,45.407407,0.62555,37.481215,0.0,59,92.235495,94.453925,76.535836,95.136519,45.136519,46.16041,49.744027,88.139932,78.242321,1127.88300821,-1554.39246302,-2682.27547122,3455.27618,-1587.589838,20,16,141.156938,1.484781,986.72607048,1126.39822721,survived,
831,PAAS,1058,2553,2020-02-26,2586,2020-04-14,34,2,2020,rank,96.16041,0.496592,78.646749,24.22,24.24,19.36,65644091.871111,60.401189,-0.349785,32.205989,40.617164,59,94.795222,96.16041,91.552901,83.87372,87.286689,78.924915,53.156997,78.412969,73.805461,828.78577421,-817.13643179,-1645.922206,1092.793756,-2759.065061,33,13,221.311026,44.745983,607.4747486,784.03979111,survived,
832,PHM,1083,2553,2020-02-26,2586,2020-04-14,34,2,2020,rank,95.136519,0.461211,78.471002,42.07,42.67,25.68,134676426.900793,78.677563,0.636268,30.962003,52.571375,59,65.784983,43.94198,74.146758,77.21843,82.167235,55.887372,18.515358,75.682594,92.235495,-2095.86438796,-3741.78659397,-1645.922206,942.20391,-3674.65528,9,19,131.474824,54.948366,-2227.33921242,-2150.81275415,survived,
833,SEM,1231,2554,2020-02-27,2589,2020-04-17,36,2,2020,rank,96.832192,0.486025,71.542553,24.41,25.14,16.65,20466651.374445,25.593472,1.067651,16.417498,0.0,59,93.407534,94.434932,91.866438,73.544521,90.667808,62.071918,77.65411,21.832192,92.208904,-981.2745676,-2256.75692144,-1275.48235383,156.550238,-3271.893793,8,15,135.587845,104.078348,-1116.86241222,-1085.35291539,delisted,2026-07-01
834,MTH,925,2555,2020-02-28,2585,2020-04-13,31,2,2020,rank,95.119863,0.466372,71.089631,63.46,63.94,41.29,35608424.164603,43.973214,0.535463,28.853915,150.322575,60,70.291096,62.585616,63.270548,68.75,81.078767,74.229452,53.85274,67.893836,91.181507,-1468.28696564,-2457.73954088,-989.45257524,508.844012,-4109.757971,6,14,91.466558,337.575552,-1559.75352398,-1805.8625179,survived,
