bar,date,year,era,members,entries,exits,gross_bp,cost_bp,net_PUB_bp,net_PB_bp,equity_gross_bp,equity_net_PUB_bp,market_bp
3281,2023-01-17,2023,2,59,0,0,-3.38552613,0.7746539,-4.16018003,-3.70456943,5829.827222,4062.841673,-15.52445675
3282,2023-01-18,2023,2,60,1,0,-32.75070577,0.7746539,-33.52535967,-33.06974907,5797.076517,4029.316313,-145.26575995
3283,2023-01-19,2023,2,60,2,2,42.42496783,0.7746539,41.65031393,42.10592453,5839.501484,4070.966627,-79.96690067
3284,2023-01-20,2023,2,60,1,1,-69.79948171,0.7746539,-70.57413562,-70.11852502,5769.702003,4000.392492,181.91809826
3285,2023-01-23,2023,2,61,2,1,-72.91477444,0.7746539,-73.68942834,-73.23381774,5696.787228,3926.703063,137.89715411
3286,2023-01-24,2023,2,61,0,0,20.99115942,0.7746539,20.21650552,20.67211612,5717.778388,3946.919569,-24.749789
3287,2023-01-25,2023,2,62,1,0,8.36205689,0.7746539,7.58740299,8.04301359,5726.140444,3954.506972,27.87596635
3288,2023-01-26,2023,2,63,1,0,8.67089161,0.7746539,7.89623771,8.35184831,5734.811336,3962.403209,89.72041299
3289,2023-01-27,2023,2,63,0,0,-110.33971808,0.7746539,-111.11437199,-110.65876139,5624.471618,3851.288837,51.59152803
3290,2023-01-30,2023,2,64,1,0,19.65163649,0.7746539,18.87698259,19.33259319,5644.123255,3870.16582,-126.2980434
3291,2023-01-31,2023,2,64,1,1,-48.02128501,0.7746539,-48.79593891,-48.34032831,5596.101969,3821.369881,213.84630424
3292,2023-02-01,2023,2,63,0,1,-145.95193269,0.7746539,-146.72658659,-146.27097599,5450.150037,3674.643294,149.0576239
3293,2023-02-02,2023,2,63,0,0,-243.89399675,0.7746539,-244.66865065,-244.21304005,5206.25604,3429.974644,151.05353414
3294,2023-02-03,2023,2,63,2,2,94.37443384,0.7746539,93.59977994,94.05539054,5300.630474,3523.574424,-108.27150048
3295,2023-02-06,2023,2,63,1,1,73.15449424,0.7746539,72.37984034,72.83545094,5373.784968,3595.954264,-114.93358193
3296,2023-02-07,2023,2,63,2,2,18.43577427,0.7746539,17.66112037,18.11673097,5392.220742,3613.615384,82.28802689
3297,2023-02-08,2023,2,62,0,1,35.06509603,0.7746539,34.29044213,34.74605273,5427.285838,3647.905827,-117.4253652
3298,2023-02-09,2023,2,61,1,2,-0.23770942,0.7746539,-1.01236332,-0.55675272,5427.048129,3646.893463,-117.69403352
3299,2023-02-10,2023,2,60,0,1,159.85254148,0.7746539,159.07788758,159.53349818,5586.90067,3805.971351,10.96950257
3300,2023-02-13,2023,2,60,1,1,-44.26752582,0.7746539,-45.04217972,-44.58656912,5542.633145,3760.929171,113.51404542
3301,2023-02-14,2023,2,60,1,1,-8.1009245,0.7746539,-8.87557841,-8.41996781,5534.53222,3752.053593,12.92738526
3302,2023-02-15,2023,2,59,2,3,-80.09539257,0.7746539,-80.87004648,-80.41443588,5454.436828,3671.183546,84.67914896
3303,2023-02-16,2023,2,60,1,0,42.81265381,0.7746539,42.03799991,42.49361051,5497.249481,3713.221546,-94.88487281
3304,2023-02-17,2023,2,60,2,2,-69.52516841,0.7746539,-70.29982231,-69.84421171,5427.724313,3642.921724,-16.56436729
3305,2023-02-21,2023,2,58,0,2,94.26737743,0.7746539,93.49272353,93.94833413,5521.99169,3736.414447,-249.81896924
3306,2023-02-22,2023,2,58,1,1,-81.34766569,0.7746539,-82.12231959,-81.66670899,5440.644025,3654.292128,1.66745867
3307,2023-02-23,2023,2,58,0,0,86.42886476,0.7746539,85.65421086,86.10982146,5527.07289,3739.946339,49.08906437
3308,2023-02-24,2023,2,60,2,0,87.26420376,0.7746539,86.48954986,86.94516046,5614.337093,3826.435889,-96.61737193
3309,2023-02-27,2023,2,61,3,2,50.9284421,0.7746539,50.1537882,50.6093988,5665.265535,3876.589677,23.36720072
3310,2023-02-28,2023,2,62,1,0,-20.74149133,0.7746539,-21.51614524,-21.06053464,5644.524044,3855.073531,-10.93347039
3311,2023-03-01,2023,2,63,1,0,113.16950005,0.7746539,112.39484615,112.85045675,5757.693544,3967.468378,-2.42074019
3312,2023-03-02,2023,2,60,0,3,-35.6019608,0.7746539,-36.37661471,-35.92100411,5722.091583,3931.091763,59.63830564
3313,2023-03-03,2023,2,60,2,2,-51.7472406,0.7746539,-52.5218945,-52.0662839,5670.344343,3878.569868,153.12903076
3314,2023-03-06,2023,2,59,0,1,-2.41626611,0.7746539,-3.19092002,-2.73530942,5667.928077,3875.378948,-108.36776986
3315,2023-03-07,2023,2,56,1,4,55.73980821,0.7746539,54.96515431,55.42076491,5723.667885,3930.344103,-134.84275056
3316,2023-03-08,2023,2,52,0,4,-47.09716942,0.7746539,-47.87182332,-47.41621272,5676.570715,3882.472279,19.49943295
3317,2023-03-09,2023,2,56,5,1,16.44240661,0.7746539,15.66775271,16.12336331,5693.013122,3898.140032,-254.30150713
3318,2023-03-10,2023,2,53,1,4,-52.48482858,0.7746539,-53.25948248,-52.80387188,5640.528293,3844.88055,-263.6590512
3319,2023-03-13,2023,2,52,0,1,-84.89616416,0.7746539,-85.67081806,-85.21520746,5555.632129,3759.209732,-109.67732848
3320,2023-03-14,2023,2,53,2,1,38.41855477,0.7746539,37.64390087,38.09951147,5594.050684,3796.853632,158.84304711
3321,2023-03-15,2023,2,56,3,0,-134.10444045,0.7746539,-134.87909436,-134.42348376,5459.946244,3661.974538,-175.71523739
3322,2023-03-16,2023,2,55,0,1,12.97652333,0.7746539,12.20186942,12.65748002,5472.922767,3674.176407,131.49403548
3323,2023-03-17,2023,2,57,2,0,-16.90576065,0.7746539,-17.68041455,-17.22480396,5456.017006,3656.495993,-201.86834701
3324,2023-03-20,2023,2,57,1,1,41.07422681,0.7746539,40.29957291,40.75518351,5497.091233,3696.795566,103.32093418
3325,2023-03-21,2023,2,58,1,0,7.81295961,0.7746539,7.03830571,7.49391631,5504.904193,3703.833872,179.29403604
3326,2023-03-22,2023,2,59,1,0,-20.43009067,0.7746539,-21.20474457,-20.74913397,5484.474102,3682.629127,-234.74609747
3327,2023-03-23,2023,2,59,1,1,9.08692694,0.7746539,8.31227304,8.76788364,5493.561029,3690.9414,-29.28404162
3328,2023-03-24,2023,2,58,0,1,-46.48938224,0.7746539,-47.26403614,-46.80842554,5447.071647,3643.677364,65.22249355
3329,2023-03-27,2023,2,58,0,0,77.222624,0.7746539,76.4479701,76.9035807,5524.294271,3720.125334,86.943672
3330,2023-03-28,2023,2,59,2,1,21.87943506,0.7746539,21.10478115,21.56039175,5546.173706,3741.230115,15.24831471
3331,2023-03-29,2023,2,59,0,0,-42.03683527,0.7746539,-42.81148917,-42.35587857,5504.13687,3698.418626,137.71942979
3332,2023-03-30,2023,2,58,0,1,-66.31151705,0.7746539,-67.08617095,-66.63056035,5437.825353,3631.332455,32.12305579
3333,2023-03-31,2023,2,59,1,0,-30.94651367,0.7746539,-31.72116757,-31.26555697,5406.87884,3599.611287,185.97244186
3334,2023-04-03,2023,2,57,0,2,119.6317425,0.7746539,118.8570886,119.3126992,5526.510582,3718.468376,12.86545437
3335,2023-04-04,2023,2,59,2,0,-118.57829773,0.7746539,-119.35295163,-118.89734103,5407.932285,3599.115424,-134.94477176
3336,2023-04-05,2023,2,59,0,0,25.56701374,0.7746539,24.79235984,25.24797044,5433.499298,3623.907784,-78.99952262
3337,2023-04-06,2023,2,60,1,0,-55.00924659,0.7746539,-55.78390049,-55.32828989,5378.490052,3568.123884,22.70356325
3338,2023-04-10,2023,2,60,0,0,42.50356034,0.7746539,41.72890644,42.18451704,5420.993612,3609.85279,86.51531894
3339,2023-04-11,2023,2,65,5,0,-10.79470003,0.7746539,-11.56935393,-11.11374333,5410.198912,3598.283436,89.10399153
3340,2023-04-12,2023,2,63,0,2,76.03034424,0.7746539,75.25569034,75.71130094,5486.229256,3673.539127,-53.28556566
3341,2023-04-13,2023,2,61,1,3,-51.8891227,0.7746539,-52.66377661,-52.20816601,5434.340134,3620.87535,105.06620711
3342,2023-04-14,2023,2,61,1,1,40.85606674,0.7746539,40.08141283,40.53702343,5475.1962,3660.956763,-71.39585823
3343,2023-04-17,2023,2,58,1,4,17.34418582,0.7746539,16.56953192,17.02514252,5492.540386,3677.526295,80.48274472
3344,2023-04-18,2023,2,58,0,0,54.64742279,0.7746539,53.87276889,54.32837949,5547.187809,3731.399064,-16.0597333
3345,2023-04-19,2023,2,60,3,1,-35.1979759,0.7746539,-35.97262981,-35.51701921,5511.989833,3695.426434,-3.6144244
3346,2023-04-20,2023,2,60,0,0,72.57196908,0.7746539,71.79731517,72.25292577,5584.561802,3767.223749,-65.97891869
3347,2023-04-21,2023,2,59,0,1,-10.57571163,0.7746539,-11.35036553,-10.89475493,5573.98609,3755.873383,0.58019697
3348,2023-04-24,2023,2,60,1,0,12.19205427,0.7746539,11.41740037,11.87301097,5586.178145,3767.290784,-2.29357501
3349,2023-04-25,2023,2,62,2,0,26.93407008,0.7746539,26.15941618,26.61502678,5613.112215,3793.4502,-225.55113213
3350,2023-04-26,2023,2,63,1,0,-22.31414163,0.7746539,-23.08879554,-22.63318494,5590.798073,3770.361405,-74.47833159
3351,2023-04-27,2023,2,63,1,1,-51.33914543,0.7746539,-52.11379934,-51.65818874,5539.458928,3718.247605,136.42590389
3352,2023-04-28,2023,2,64,1,0,-6.03701725,0.7746539,-6.81167115,-6.35606055,5533.42191,3711.435934,107.66912873
3353,2023-05-01,2023,2,65,1,0,69.39456761,0.7746539,68.61991371,69.07552431,5602.816478,3780.055848,-3.75942966
3354,2023-05-02,2023,2,66,1,0,47.9253264,0.7746539,47.1506725,47.6062831,5650.741804,3827.20652,-191.39243633
3355,2023-05-03,2023,2,66,1,1,55.60598253,0.7746539,54.83132863,55.28693923,5706.347787,3882.037849,-4.23835242
3356,2023-05-04,2023,2,67,2,1,-62.7021229,0.7746539,-63.4767768,-63.0211662,5643.645664,3818.561072,-98.29644032
3357,2023-05-05,2023,2,67,1,1,-19.14539848,0.7746539,-19.92005238,-19.46444178,5624.500266,3798.64102,223.34376528
3358,2023-05-08,2023,2,66,1,2,-7.00528107,0.7746539,-7.77993497,-7.32432437,5617.494985,3790.861085,0.12572194
3359,2023-05-09,2023,2,68,2,0,7.6224091,0.7746539,6.84775519,7.30336579,5625.117394,3797.70884,-40.29147994
3360,2023-05-10,2023,2,68,1,1,-54.08992844,0.7746539,-54.86458234,-54.40897174,5571.027465,3742.844258,23.04338125
3361,2023-05-11,2023,2,68,2,2,59.0734277,0.7746539,58.29877379,58.75438439,5630.100893,3801.143031,-58.59216337
3362,2023-05-12,2023,2,68,1,1,7.02893527,0.7746539,6.25428137,6.70989197,5637.129828,3807.397313,-26.05835914
3363,2023-05-15,2023,2,67,2,3,-82.24260256,0.7746539,-83.01725646,-82.56164586,5554.887226,3724.380056,118.39029896
3364,2023-05-16,2023,2,69,2,0,30.57203675,0.7746539,29.79738285,30.25299345,5585.459262,3754.177439,-152.53755207
3365,2023-05-17,2023,2,68,0,1,-76.58903455,0.7746539,-77.36368846,-76.90807786,5508.870228,3676.813751,180.4700481
3366,2023-05-18,2023,2,69,1,0,-16.01707743,0.7746539,-16.79173133,-16.33612073,5492.85315,3660.022019,67.94607529
3367,2023-05-19,2023,2,68,0,1,-4.78064137,0.7746539,-5.55529527,-5.09968468,5488.072509,3654.466724,-46.93100844
3368,2023-05-22,2023,2,68,0,0,-80.12840549,0.7746539,-80.90305939,-80.44744879,5407.944103,3573.563665,80.10034458
3369,2023-05-23,2023,2,67,0,1,-72.86070711,0.7746539,-73.63536102,-73.17975042,5335.083396,3499.928304,-75.83779104
3370,2023-05-24,2023,2,65,1,3,47.85140882,0.7746539,47.07675492,47.53236552,5382.934805,3547.005059,-119.58402698
3371,2023-05-25,2023,2,65,0,0,86.0827197,0.7746539,85.3080658,85.76367639,5469.017525,3632.313124,-57.77866526
3372,2023-05-26,2023,2,65,0,0,-20.71055953,0.7746539,-21.48521343,-21.02960283,5448.306965,3610.827911,100.72446059
3373,2023-05-30,2023,2,64,0,1,-23.1486439,0.7746539,-23.9232978,-23.4676872,5425.158321,3586.904613,-25.25748874
3374,2023-05-31,2023,2,64,0,0,-32.1249178,0.7746539,-32.8995717,-32.4439611,5393.033404,3554.005041,-86.82519239
3375,2023-06-01,2023,2,65,1,0,11.51792917,0.7746539,10.74327526,11.19888586,5404.551333,3564.748317,103.51936497
3376,2023-06-02,2023,2,67,3,1,24.76170492,0.7746539,23.98705102,24.44266162,5429.313038,3588.735368,294.96651394
3377,2023-06-05,2023,2,66,1,2,19.93398609,0.7746539,19.15933219,19.61494279,5449.247024,3607.8947,-69.00678412
3378,2023-06-06,2023,2,67,3,2,-6.30885475,0.7746539,-7.08350865,-6.62789805,5442.938169,3600.811191,176.64774846
