currency,area,period,rate_pct,filled
GBP,GBR,2009-12,0.60541,False
GBP,GBR,2010-01,0.61265,False
GBP,GBR,2010-02,0.6331,False
GBP,GBR,2010-03,0.64549,False
GBP,GBR,2010-04,0.65592,False
GBP,GBR,2010-05,0.69713,False
GBP,GBR,2010-06,0.72839,False
GBP,GBR,2010-07,0.73603,False
GBP,GBR,2010-08,0.73296,False
GBP,GBR,2010-09,0.72859,False
GBP,GBR,2010-10,0.7384,False
GBP,GBR,2010-11,0.73901,False
GBP,GBR,2010-12,0.74962,False
GBP,GBR,2011-01,0.76866,False
GBP,GBR,2011-02,0.79962,False
GBP,GBR,2011-03,0.80913,False
GBP,GBR,2011-04,0.82096,False
GBP,GBR,2011-05,0.82344,False
GBP,GBR,2011-06,0.82512,False
GBP,GBR,2011-07,0.8289,False
GBP,GBR,2011-08,0.85782,False
GBP,GBR,2011-09,0.9181,False
GBP,GBR,2011-10,0.96991,False
GBP,GBR,2011-11,1.01182,False
GBP,GBR,2011-12,1.06148,False
GBP,GBR,2012-01,1.08709,False
GBP,GBR,2012-02,1.07249,False
GBP,GBR,2012-03,1.03757,False
GBP,GBR,2012-04,1.01792,False
GBP,GBR,2012-05,1.005,False
GBP,GBR,2012-06,0.94978,False
GBP,GBR,2012-07,0.81735,False
GBP,GBR,2012-08,0.70481,False
GBP,GBR,2012-09,0.64803,False
GBP,GBR,2012-10,0.54397,False
GBP,GBR,2012-11,0.52452,False
GBP,GBR,2012-12,0.51848,False
GBP,GBR,2013-01,0.51228,False
GBP,GBR,2013-02,0.50988,False
GBP,GBR,2013-03,0.50688,False
GBP,GBR,2013-04,0.50557,False
GBP,GBR,2013-05,0.50563,False
GBP,GBR,2013-06,0.50794,False
GBP,GBR,2013-07,0.50944,False
GBP,GBR,2013-08,0.51262,False
GBP,GBR,2013-09,0.51688,False
GBP,GBR,2013-10,0.51663,False
GBP,GBR,2013-11,0.52344,False
GBP,GBR,2013-12,0.52474,False
GBP,GBR,2014-01,0.52093,False
GBP,GBR,2014-02,0.52153,False
GBP,GBR,2014-03,0.52157,False
GBP,GBR,2014-04,0.52665,False
GBP,GBR,2014-05,0.52744,False
GBP,GBR,2014-06,0.54394,False
GBP,GBR,2014-07,0.55641,False
GBP,GBR,2014-08,0.56119,False
GBP,GBR,2014-09,0.56291,False
GBP,GBR,2014-10,0.55836,False
GBP,GBR,2014-11,0.55628,False
GBP,GBR,2014-12,0.55818,False
GBP,GBR,2015-01,0.5626,False
GBP,GBR,2015-02,0.56363,False
GBP,GBR,2015-03,0.56436,False
GBP,GBR,2015-04,0.5695,False
GBP,GBR,2015-05,0.56798,False
GBP,GBR,2015-06,0.57188,False
GBP,GBR,2015-07,0.58084,False
GBP,GBR,2015-08,0.5867,False
GBP,GBR,2015-09,0.58576,False
GBP,GBR,2015-10,0.58006,False
GBP,GBR,2015-11,0.57371,False
GBP,GBR,2015-12,0.58277,False
GBP,GBR,2016-01,0.58976,False
GBP,GBR,2016-02,0.59073,False
GBP,GBR,2016-03,0.58825,False
GBP,GBR,2016-04,0.5889,False
GBP,GBR,2016-05,0.58929,False
GBP,GBR,2016-06,0.57468,False
GBP,GBR,2016-07,0.5136,False
GBP,GBR,2016-08,0.40613,False
GBP,GBR,2016-09,0.37907,False
GBP,GBR,2016-10,0.3975,False
GBP,GBR,2016-11,0.39773,False
GBP,GBR,2016-12,0.37226,False
GBP,GBR,2017-01,0.3621,False
GBP,GBR,2017-02,0.35674,False
GBP,GBR,2017-03,0.34567,False
GBP,GBR,2017-04,0.33513,False
GBP,GBR,2017-05,0.31081,False
GBP,GBR,2017-06,0.29442,False
GBP,GBR,2017-07,0.2931,False
GBP,GBR,2017-08,0.28119,False
GBP,GBR,2017-09,0.30911,False
GBP,GBR,2017-10,0.38187,False
GBP,GBR,2017-11,0.51857,False
GBP,GBR,2017-12,0.51871,False
GBP,GBR,2018-01,0.5225,False
GBP,GBR,2018-02,0.54683,False
GBP,GBR,2018-03,0.62842,False
GBP,GBR,2018-04,0.75629,False
GBP,GBR,2018-05,0.64355,False
GBP,GBR,2018-06,0.63868,False
GBP,GBR,2018-07,0.74619,False
GBP,GBR,2018-08,0.80519,False
GBP,GBR,2018-09,0.80093,False
GBP,GBR,2018-10,0.80618,False
GBP,GBR,2018-11,0.87483,False
GBP,GBR,2018-12,0.90444,False
GBP,GBR,2019-01,0.91822,False
GBP,GBR,2019-02,0.87598,False
GBP,GBR,2019-03,0.84,False
GBP,GBR,2019-04,0.82,False
GBP,GBR,2019-05,0.8,False
GBP,GBR,2019-06,0.78,False
GBP,GBR,2019-07,0.77,False
GBP,GBR,2019-08,0.76,False
GBP,GBR,2019-09,0.77,False
GBP,GBR,2019-10,0.78,False
GBP,GBR,2019-11,0.79,False
GBP,GBR,2019-12,0.79,False
GBP,GBR,2020-01,0.74,False
GBP,GBR,2020-02,0.75,False
GBP,GBR,2020-03,0.53,False
GBP,GBR,2020-04,0.65,False
GBP,GBR,2020-05,0.33,False
GBP,GBR,2020-06,0.19,False
GBP,GBR,2020-07,0.1,False
GBP,GBR,2020-08,0.07,False
GBP,GBR,2020-09,0.06,False
GBP,GBR,2020-10,0.05,False
GBP,GBR,2020-11,0.04,False
GBP,GBR,2020-12,0.03,False
GBP,GBR,2021-01,0.03,False
GBP,GBR,2021-02,0.05,False
GBP,GBR,2021-03,0.08,False
GBP,GBR,2021-04,0.09,False
GBP,GBR,2021-05,0.08,False
GBP,GBR,2021-06,0.08,False
GBP,GBR,2021-07,0.08,False
GBP,GBR,2021-08,0.07,False
GBP,GBR,2021-09,0.07,False
GBP,GBR,2021-10,0.16,False
GBP,GBR,2021-11,0.13,False
GBP,GBR,2021-12,0.16,False
GBP,GBR,2022-01,0.53,False
GBP,GBR,2022-02,0.81,False
GBP,GBR,2022-03,0.99,False
GBP,GBR,2022-04,1.13,False
GBP,GBR,2022-05,1.31,False
GBP,GBR,2022-06,1.57,False
GBP,GBR,2022-07,1.84,False
GBP,GBR,2022-08,2.23,False
GBP,GBR,2022-09,2.91,False
GBP,GBR,2022-10,3.39,False
GBP,GBR,2022-11,3.52,False
GBP,GBR,2022-12,3.78,False
GBP,GBR,2023-01,4.01,False
GBP,GBR,2023-02,4.21,False
GBP,GBR,2023-03,4.33,False
GBP,GBR,2023-04,4.52,False
GBP,GBR,2023-05,4.73,False
GBP,GBR,2023-06,5.09,False
GBP,GBR,2023-07,5.49,False
GBP,GBR,2023-08,5.53,False
GBP,GBR,2023-09,5.52,False
GBP,GBR,2023-10,5.4,False
GBP,GBR,2023-11,5.36,False
GBP,GBR,2023-12,5.22,False
GBP,GBR,2024-01,5.2,False
GBP,GBR,2024-02,5.21,False
GBP,GBR,2024-03,5.2,False
GBP,GBR,2024-04,5.18,False
GBP,GBR,2024-05,5.16,False
GBP,GBR,2024-06,5.16,False
GBP,GBR,2024-07,5.09,False
GBP,GBR,2024-08,4.91,False
GBP,GBR,2024-09,4.84,False
GBP,GBR,2024-10,4.75,False
GBP,GBR,2024-11,4.68,False
GBP,GBR,2024-12,4.64,False
GBP,GBR,2025-01,4.55,False
GBP,GBR,2025-02,4.44,False
GBP,GBR,2025-03,4.39,False
GBP,GBR,2025-04,4.26,False
GBP,GBR,2025-05,4.19,False
GBP,GBR,2025-06,4.15,False
GBP,GBR,2025-07,4.05,False
GBP,GBR,2025-08,3.98,False
GBP,GBR,2025-09,3.97,False
GBP,GBR,2025-10,3.93,False
GBP,GBR,2025-11,3.84,False
GBP,GBR,2025-12,3.75,False
GBP,GBR,2026-01,3.71,False
GBP,GBR,2026-02,3.62,False
JPY,JPN,2002-04,0.1,False
JPY,JPN,2002-05,0.08,False
JPY,JPN,2002-06,0.09,False
JPY,JPN,2002-07,0.09,False
JPY,JPN,2002-08,0.07,False
JPY,JPN,2002-09,0.08,False
JPY,JPN,2002-10,0.08,False
JPY,JPN,2002-11,0.08,False
JPY,JPN,2002-12,0.1,False
JPY,JPN,2003-01,0.1,False
JPY,JPN,2003-02,0.09,False
JPY,JPN,2003-03,0.08,False
JPY,JPN,2003-04,0.08,False
JPY,JPN,2003-05,0.08,False
JPY,JPN,2003-06,0.09,False
JPY,JPN,2003-07,0.09,False
JPY,JPN,2003-08,0.09,False
JPY,JPN,2003-09,0.09,False
JPY,JPN,2003-10,0.09,False
JPY,JPN,2003-11,0.08,False
JPY,JPN,2003-12,0.1,False
JPY,JPN,2004-01,0.09,False
JPY,JPN,2004-02,0.09,False
JPY,JPN,2004-03,0.08,False
JPY,JPN,2004-04,0.08,False
JPY,JPN,2004-05,0.08,False
JPY,JPN,2004-06,0.09,False
JPY,JPN,2004-07,0.09,False
JPY,JPN,2004-08,0.09,False
JPY,JPN,2004-09,0.09,False
JPY,JPN,2004-10,0.09,False
JPY,JPN,2004-11,0.09,False
JPY,JPN,2004-12,0.1,False
JPY,JPN,2005-01,0.1,False
JPY,JPN,2005-02,0.1,False
JPY,JPN,2005-03,0.08,False
JPY,JPN,2005-04,0.08,False
JPY,JPN,2005-05,0.08,False
JPY,JPN,2005-06,0.09,False
JPY,JPN,2005-07,0.09,False
JPY,JPN,2005-08,0.09,False
JPY,JPN,2005-09,0.09,False
JPY,JPN,2005-10,0.09,False
JPY,JPN,2005-11,0.09,False
JPY,JPN,2005-12,0.1,False
JPY,JPN,2006-01,0.1036,False
JPY,JPN,2006-02,0.11,False
JPY,JPN,2006-03,0.1255,False
JPY,JPN,2006-04,0.14,False
JPY,JPN,2006-05,0.27,False
JPY,JPN,2006-06,0.35,False
JPY,JPN,2006-07,0.44,False
JPY,JPN,2006-08,0.432,False
JPY,JPN,2006-09,0.436,False
JPY,JPN,2006-10,0.447,False
JPY,JPN,2006-11,0.502,False
JPY,JPN,2006-12,0.54,False
JPY,JPN,2007-01,0.54,False
JPY,JPN,2007-02,0.66,False
JPY,JPN,2007-03,0.66,False
JPY,JPN,2007-04,0.65,False
JPY,JPN,2007-05,0.67,False
JPY,JPN,2007-06,0.73,False
JPY,JPN,2007-07,0.77,False
JPY,JPN,2007-08,0.84,False
JPY,JPN,2007-09,0.85,False
JPY,JPN,2007-10,0.85,False
JPY,JPN,2007-11,0.87,False
JPY,JPN,2007-12,0.86,False
JPY,JPN,2008-01,0.85,False
JPY,JPN,2008-02,0.85,False
JPY,JPN,2008-03,0.84,False
JPY,JPN,2008-04,0.84,False
JPY,JPN,2008-05,0.84,False
JPY,JPN,2008-06,0.86,False
JPY,JPN,2008-07,0.85,False
JPY,JPN,2008-08,0.85,False
JPY,JPN,2008-09,0.87,False
JPY,JPN,2008-10,0.89,False
JPY,JPN,2008-11,0.88,False
JPY,JPN,2008-12,0.74,False
JPY,JPN,2009-01,0.72,False
JPY,JPN,2009-02,0.71,False
JPY,JPN,2009-03,0.65,False
JPY,JPN,2009-04,0.6,False
JPY,JPN,2009-05,0.57,False
JPY,JPN,2009-06,0.56,False
JPY,JPN,2009-07,0.55,False
JPY,JPN,2009-08,0.54,False
JPY,JPN,2009-09,0.54,False
JPY,JPN,2009-10,0.53,False
JPY,JPN,2009-11,0.51,False
JPY,JPN,2009-12,0.46,False
JPY,JPN,2010-01,0.45,False
JPY,JPN,2010-02,0.44,False
JPY,JPN,2010-03,0.43,False
JPY,JPN,2010-04,0.4,False
JPY,JPN,2010-05,0.39,False
JPY,JPN,2010-06,0.38,False
JPY,JPN,2010-07,0.37,False
JPY,JPN,2010-08,0.36,False
JPY,JPN,2010-09,0.36,False
JPY,JPN,2010-10,0.34,False
JPY,JPN,2010-11,0.34,False
JPY,JPN,2010-12,0.34,False
JPY,JPN,2011-01,0.34,False
JPY,JPN,2011-02,0.34,False
JPY,JPN,2011-03,0.33615,False
JPY,JPN,2011-04,0.33286,False
JPY,JPN,2011-05,0.33214,False
JPY,JPN,2011-06,0.33214,False
JPY,JPN,2011-07,0.33214,False
JPY,JPN,2011-08,0.32857,False
JPY,JPN,2011-09,0.32929,False
JPY,JPN,2011-10,0.32929,False
JPY,JPN,2011-11,0.32929,False
JPY,JPN,2011-12,0.32929,False
JPY,JPN,2012-01,0.33077,False
JPY,JPN,2012-02,0.33167,False
JPY,JPN,2012-03,0.33167,False
JPY,JPN,2012-04,0.33167,False
JPY,JPN,2012-05,0.33167,False
JPY,JPN,2012-06,0.33455,False
JPY,JPN,2012-07,0.32727,False
JPY,JPN,2012-08,0.32727,False
JPY,JPN,2012-09,0.32727,False
JPY,JPN,2012-10,0.32636,False
JPY,JPN,2012-11,0.31818,False
JPY,JPN,2012-12,0.30818,False
JPY,JPN,2013-01,0.29182,False
JPY,JPN,2013-02,0.26909,False
JPY,JPN,2013-03,0.25,False
JPY,JPN,2013-04,0.22818,False
JPY,JPN,2013-05,0.22818,False
JPY,JPN,2013-06,0.22818,False
JPY,JPN,2013-07,0.228,False
JPY,JPN,2013-08,0.228,False
JPY,JPN,2013-09,0.228,False
JPY,JPN,2013-10,0.221,False
JPY,JPN,2013-11,0.22,False
JPY,JPN,2013-12,0.22,False
JPY,JPN,2014-01,0.22,False
JPY,JPN,2014-02,0.212,False
JPY,JPN,2014-03,0.212,False
JPY,JPN,2014-04,0.212,False
JPY,JPN,2014-05,0.21,False
JPY,JPN,2014-06,0.21,False
JPY,JPN,2014-07,0.21,False
JPY,JPN,2014-08,0.21,False
JPY,JPN,2014-09,0.21,False
JPY,JPN,2014-10,0.192,False
JPY,JPN,2014-11,0.182,False
JPY,JPN,2014-12,0.179,False
JPY,JPN,2015-01,0.173,False
JPY,JPN,2015-02,0.171,False
JPY,JPN,2015-03,0.17,False
JPY,JPN,2015-04,0.17,False
JPY,JPN,2015-05,0.169,False
JPY,JPN,2015-06,0.169,False
JPY,JPN,2015-07,0.169,False
JPY,JPN,2015-08,0.169,False
JPY,JPN,2015-09,0.169,False
JPY,JPN,2015-10,0.169,False
JPY,JPN,2015-11,0.169,False
JPY,JPN,2015-12,0.169,False
JPY,JPN,2016-01,0.169,False
JPY,JPN,2016-02,0.098,False
JPY,JPN,2016-03,0.098,False
JPY,JPN,2016-04,0.06,False
JPY,JPN,2016-05,0.06,False
JPY,JPN,2016-06,0.059,False
JPY,JPN,2016-07,0.058,False
JPY,JPN,2016-08,0.058,False
JPY,JPN,2016-09,0.056,False
JPY,JPN,2016-10,0.056,False
JPY,JPN,2016-11,0.056,False
JPY,JPN,2016-12,0.056,False
JPY,JPN,2017-01,0.056,False
JPY,JPN,2017-02,0.056,False
JPY,JPN,2017-03,0.056,False
JPY,JPN,2017-04,0.056,False
JPY,JPN,2017-05,0.056,False
JPY,JPN,2017-06,0.056,False
JPY,JPN,2017-07,0.075,False
JPY,JPN,2017-08,0.056,False
JPY,JPN,2017-09,0.056,False
JPY,JPN,2017-10,0.063,False
JPY,JPN,2017-11,0.063,False
JPY,JPN,2017-12,0.063,False
JPY,JPN,2018-01,0.068,False
JPY,JPN,2018-02,0.068,False
JPY,JPN,2018-03,0.097,False
JPY,JPN,2018-04,0.097,False
JPY,JPN,2018-05,0.078,False
JPY,JPN,2018-06,0.078,False
JPY,JPN,2018-07,0.091,False
JPY,JPN,2018-08,0.091,False
JPY,JPN,2018-09,0.05,False
JPY,JPN,2018-10,0.05,False
JPY,JPN,2018-11,0.05,False
JPY,JPN,2018-12,0.05,False
JPY,JPN,2019-01,0.03,False
JPY,JPN,2019-02,0.03,False
JPY,JPN,2019-03,0.05,False
JPY,JPN,2019-04,0.05,False
JPY,JPN,2019-05,0.049,False
JPY,JPN,2019-06,0.049,False
JPY,JPN,2019-07,0.049,False
JPY,JPN,2019-08,0.009,False
JPY,JPN,2019-09,0.009,False
JPY,JPN,2019-10,0.009,False
JPY,JPN,2019-11,0.018,False
JPY,JPN,2019-12,0.021,False
JPY,JPN,2020-01,0.021,False
JPY,JPN,2020-02,0.021,False
JPY,JPN,2020-03,0.006,False
JPY,JPN,2020-04,-0.039,False
JPY,JPN,2020-05,-0.042,False
JPY,JPN,2020-06,-0.042,False
JPY,JPN,2020-07,-0.065,False
JPY,JPN,2020-08,-0.065,False
JPY,JPN,2020-09,-0.055,False
JPY,JPN,2020-10,-0.055,False
JPY,JPN,2020-11,-0.055,False
JPY,JPN,2020-12,-0.055,False
JPY,JPN,2021-01,-0.055,False
JPY,JPN,2021-02,-0.055,False
JPY,JPN,2021-03,-0.065,False
JPY,JPN,2021-04,-0.065,False
JPY,JPN,2021-05,-0.065,False
JPY,JPN,2021-06,-0.072,False
JPY,JPN,2021-07,-0.072,False
JPY,JPN,2021-08,-0.072,False
JPY,JPN,2021-09,-0.072,False
JPY,JPN,2021-10,-0.072,False
JPY,JPN,2021-11,-0.072,False
JPY,JPN,2021-12,-0.049,False
JPY,JPN,2022-01,-0.049,False
JPY,JPN,2022-02,-0.049,False
JPY,JPN,2022-03,-0.049,False
JPY,JPN,2022-04,-0.049,False
JPY,JPN,2022-05,-0.049,False
JPY,JPN,2022-06,0.005,False
JPY,JPN,2022-07,-0.031,False
JPY,JPN,2022-08,-0.02,False
JPY,JPN,2022-09,-0.016,False
JPY,JPN,2022-10,-0.016,False
JPY,JPN,2022-11,-0.016,False
JPY,JPN,2022-12,-0.015,False
JPY,JPN,2023-01,-0.006,False
JPY,JPN,2023-02,0.001,False
JPY,JPN,2023-03,-0.008,False
JPY,JPN,2023-04,-0.001,False
JPY,JPN,2023-05,-0.019,False
JPY,JPN,2023-06,-0.003,False
JPY,JPN,2023-07,-0.003,False
JPY,JPN,2023-08,-0.003,False
JPY,JPN,2023-09,0.024,False
JPY,JPN,2023-10,-0.012,False
JPY,JPN,2023-11,0.024,False
JPY,JPN,2023-12,0.052,False
JPY,JPN,2024-01,0.025,False
JPY,JPN,2024-02,0.027,False
JPY,JPN,2024-03,0.109,False
JPY,JPN,2024-04,0.109,False
JPY,JPN,2024-05,0.129,False
JPY,JPN,2024-06,0.149,False
JPY,JPN,2024-07,0.166,False
JPY,JPN,2024-08,0.255,False
JPY,JPN,2024-09,0.256,False
JPY,JPN,2024-10,0.256,False
JPY,JPN,2024-11,0.362,False
JPY,JPN,2024-12,0.386,False
JPY,JPN,2025-01,0.76727,False
JPY,JPN,2025-02,0.79182,False
JPY,JPN,2025-03,0.82091,False
JPY,JPN,2025-04,0.78364,False
JPY,JPN,2025-05,0.77545,False
JPY,JPN,2025-06,0.77273,False
JPY,JPN,2025-07,0.77273,False
JPY,JPN,2025-08,0.77273,False
JPY,JPN,2025-09,0.81818,False
JPY,JPN,2025-10,0.80909,False
JPY,JPN,2025-11,0.80636,False
JPY,JPN,2025-12,1.07273,False
JPY,JPN,2026-01,1.11636,False
JPY,JPN,2026-02,1.22909,False
JPY,JPN,2026-03,1.26882,False
JPY,JPN,2026-04,1.24182,False
JPY,JPN,2026-05,1.27409,False
JPY,JPN,2026-06,1.412,False
JPY,JPN,2026-07,1.45845,False
USD,USA,2000-01,5.95,False
USD,USA,2000-02,6.01,False
USD,USA,2000-03,6.14,False
USD,USA,2000-04,6.28,False
USD,USA,2000-05,6.71,False
USD,USA,2000-06,6.73,False
USD,USA,2000-07,6.67,False
USD,USA,2000-08,6.61,False
USD,USA,2000-09,6.6,False
USD,USA,2000-10,6.67,False
USD,USA,2000-11,6.65,False
USD,USA,2000-12,6.45,False
USD,USA,2001-01,5.62,False
USD,USA,2001-02,5.26,False
USD,USA,2001-03,4.89,False
USD,USA,2001-04,4.53,False
USD,USA,2001-05,4.02,False
USD,USA,2001-06,3.74,False
USD,USA,2001-07,3.66,False
USD,USA,2001-08,3.48,False
USD,USA,2001-09,2.87,False
USD,USA,2001-10,2.31,False
USD,USA,2001-11,2.03,False
USD,USA,2001-12,1.83,False
USD,USA,2002-01,1.74,False
USD,USA,2002-02,1.82,False
USD,USA,2002-03,1.91,False
USD,USA,2002-04,1.87,False
USD,USA,2002-05,1.82,False
USD,USA,2002-06,1.81,False
USD,USA,2002-07,1.79,False
USD,USA,2002-08,1.73,False
USD,USA,2002-09,1.76,False
USD,USA,2002-10,1.73,False
USD,USA,2002-11,1.39,False
USD,USA,2002-12,1.34,False
USD,USA,2003-01,1.29,False
USD,USA,2003-02,1.27,False
USD,USA,2003-03,1.23,False
USD,USA,2003-04,1.24,False
USD,USA,2003-05,1.22,False
USD,USA,2003-06,1.04,False
USD,USA,2003-07,1.05,False
USD,USA,2003-08,1.08,False
USD,USA,2003-09,1.08,False
USD,USA,2003-10,1.1,False
USD,USA,2003-11,1.11,False
USD,USA,2003-12,1.1,False
USD,USA,2004-01,1.06,False
USD,USA,2004-02,1.05,False
USD,USA,2004-03,1.05,False
USD,USA,2004-04,1.08,False
USD,USA,2004-05,1.2,False
USD,USA,2004-06,1.46,False
USD,USA,2004-07,1.57,False
USD,USA,2004-08,1.68,False
USD,USA,2004-09,1.86,False
USD,USA,2004-10,2.04,False
USD,USA,2004-11,2.26,False
USD,USA,2004-12,2.45,False
USD,USA,2005-01,2.61,False
USD,USA,2005-02,2.77,False
USD,USA,2005-03,2.97,False
USD,USA,2005-04,3.09,False
USD,USA,2005-05,3.22,False
USD,USA,2005-06,3.38,False
USD,USA,2005-07,3.57,False
USD,USA,2005-08,3.77,False
USD,USA,2005-09,3.87,False
USD,USA,2005-10,4.13,False
USD,USA,2005-11,4.31,False
USD,USA,2005-12,4.45,False
USD,USA,2006-01,4.56,False
USD,USA,2006-02,4.72,False
USD,USA,2006-03,4.88,False
USD,USA,2006-04,5.03,False
USD,USA,2006-05,5.15,False
USD,USA,2006-06,5.35,False
USD,USA,2006-07,5.46,False
USD,USA,2006-08,5.38,False
USD,USA,2006-09,5.34,False
USD,USA,2006-10,5.33,False
USD,USA,2006-11,5.32,False
USD,USA,2006-12,5.32,False
USD,USA,2007-01,5.32,False
USD,USA,2007-02,5.31,False
USD,USA,2007-03,5.3,False
USD,USA,2007-04,5.31,False
USD,USA,2007-05,5.31,False
USD,USA,2007-06,5.33,False
USD,USA,2007-07,5.32,False
USD,USA,2007-08,5.49,False
USD,USA,2007-09,5.46,False
USD,USA,2007-10,5.08,False
USD,USA,2007-11,4.97,False
USD,USA,2007-12,5.02,False
USD,USA,2008-01,3.84,False
USD,USA,2008-02,3.06,False
USD,USA,2008-03,2.79,False
USD,USA,2008-04,2.85,False
USD,USA,2008-05,2.66,False
USD,USA,2008-06,2.76,False
USD,USA,2008-07,2.79,False
USD,USA,2008-08,2.79,False
USD,USA,2008-09,3.59,False
USD,USA,2008-10,4.32,False
USD,USA,2008-11,2.36,False
USD,USA,2008-12,1.77,False
USD,USA,2009-01,1.02,False
USD,USA,2009-02,1.16,False
USD,USA,2009-03,1.07,False
USD,USA,2009-04,0.89,False
USD,USA,2009-05,0.57,False
USD,USA,2009-06,0.39,False
USD,USA,2009-07,0.35,False
USD,USA,2009-08,0.3,False
USD,USA,2009-09,0.25,False
USD,USA,2009-10,0.24,False
USD,USA,2009-11,0.21,False
USD,USA,2009-12,0.22,False
USD,USA,2010-01,0.2,False
USD,USA,2010-02,0.19,False
USD,USA,2010-03,0.23,False
USD,USA,2010-04,0.3,False
USD,USA,2010-05,0.45,False
USD,USA,2010-06,0.52,False
USD,USA,2010-07,0.41,False
USD,USA,2010-08,0.32,False
USD,USA,2010-09,0.28,False
USD,USA,2010-10,0.27,False
USD,USA,2010-11,0.27,False
USD,USA,2010-12,0.3,False
USD,USA,2011-01,0.29,False
USD,USA,2011-02,0.28,False
USD,USA,2011-03,0.28,False
USD,USA,2011-04,0.23,False
USD,USA,2011-05,0.21,False
USD,USA,2011-06,0.22,False
USD,USA,2011-07,0.24,False
USD,USA,2011-08,0.29,False
USD,USA,2011-09,0.33,False
USD,USA,2011-10,0.37,False
USD,USA,2011-11,0.41,False
USD,USA,2011-12,0.49,False
USD,USA,2012-01,0.4,False
USD,USA,2012-02,0.3,False
USD,USA,2012-03,0.29,False
USD,USA,2012-04,0.29,False
USD,USA,2012-05,0.29,False
USD,USA,2012-06,0.32,False
USD,USA,2012-07,0.3,False
USD,USA,2012-08,0.26,False
USD,USA,2012-09,0.24,False
USD,USA,2012-10,0.23,False
USD,USA,2012-11,0.23,False
USD,USA,2012-12,0.24,False
USD,USA,2013-01,0.23,False
USD,USA,2013-02,0.22,False
USD,USA,2013-03,0.21,False
USD,USA,2013-04,0.2,False
USD,USA,2013-05,0.2,False
USD,USA,2013-06,0.19,False
USD,USA,2013-07,0.14,False
USD,USA,2013-08,0.12,False
USD,USA,2013-09,0.11,False
USD,USA,2013-10,0.12,False
USD,USA,2013-11,0.12,False
USD,USA,2013-12,0.14,False
USD,USA,2014-01,0.12,False
USD,USA,2014-02,0.13,False
USD,USA,2014-03,0.12,False
USD,USA,2014-04,0.12,False
USD,USA,2014-05,0.11,False
USD,USA,2014-06,0.11,False
USD,USA,2014-07,0.13,False
USD,USA,2014-08,0.13,False
USD,USA,2014-09,0.12,False
USD,USA,2014-10,0.12,False
USD,USA,2014-11,0.13,False
USD,USA,2014-12,0.15,False
USD,USA,2015-01,0.16,False
USD,USA,2015-02,0.15,False
USD,USA,2015-03,0.14,False
USD,USA,2015-04,0.13,False
USD,USA,2015-05,0.15,False
USD,USA,2015-06,0.18,False
USD,USA,2015-07,0.19,False
USD,USA,2015-08,0.26,False
USD,USA,2015-09,0.27,False
USD,USA,2015-10,0.25,False
USD,USA,2015-11,0.3,False
USD,USA,2015-12,0.54,False
USD,USA,2016-01,0.57,False
USD,USA,2016-02,0.54,False
USD,USA,2016-03,0.55,False
USD,USA,2016-04,0.55,False
USD,USA,2016-05,0.57,False
USD,USA,2016-06,0.55,False
USD,USA,2016-07,0.62,False
USD,USA,2016-08,0.73,False
USD,USA,2016-09,0.75,False
USD,USA,2016-10,0.72,False
USD,USA,2016-11,0.71,False
USD,USA,2016-12,0.87,False
USD,USA,2017-01,0.9,False
USD,USA,2017-02,0.87,False
USD,USA,2017-03,0.98,False
USD,USA,2017-04,1.03,False
USD,USA,2017-05,1.05,False
USD,USA,2017-06,1.16,False
USD,USA,2017-07,1.22,False
USD,USA,2017-08,1.25,False
USD,USA,2017-09,1.25,False
USD,USA,2017-10,1.26,False
USD,USA,2017-11,1.32,False
USD,USA,2017-12,1.54,False
USD,USA,2018-01,1.63,False
USD,USA,2018-02,1.78,False
USD,USA,2018-03,2.08,False
USD,USA,2018-04,2.2,False
USD,USA,2018-05,2.16,False
USD,USA,2018-06,2.19,False
USD,USA,2018-07,2.17,False
USD,USA,2018-08,2.19,False
USD,USA,2018-09,2.24,False
USD,USA,2018-10,2.37,False
USD,USA,2018-11,2.56,False
USD,USA,2018-12,2.69,False
USD,USA,2019-01,2.59,False
USD,USA,2019-02,2.49,False
USD,USA,2019-03,2.48,False
USD,USA,2019-04,2.47,False
USD,USA,2019-05,2.44,False
USD,USA,2019-06,2.3,False
USD,USA,2019-07,2.22,False
USD,USA,2019-08,2.06,False
USD,USA,2019-09,2.03,False
USD,USA,2019-10,1.88,False
USD,USA,2019-11,1.77,False
USD,USA,2019-12,1.76,False
USD,USA,2020-01,1.65,False
USD,USA,2020-02,1.59,False
USD,USA,2020-03,1.35,False
USD,USA,2020-04,0.76,True
USD,USA,2020-05,0.17,False
USD,USA,2020-06,0.2,False
USD,USA,2020-07,0.18,False
USD,USA,2020-08,0.15,False
USD,USA,2020-09,0.13,False
USD,USA,2020-10,0.12,False
USD,USA,2020-11,0.16,False
USD,USA,2020-12,0.17,False
USD,USA,2021-01,0.14,False
USD,USA,2021-02,0.11,False
USD,USA,2021-03,0.1,False
USD,USA,2021-04,0.11,False
USD,USA,2021-05,0.1,False
USD,USA,2021-06,0.09,False
USD,USA,2021-07,0.1,False
USD,USA,2021-08,0.1,False
USD,USA,2021-09,0.1,False
USD,USA,2021-10,0.11,False
USD,USA,2021-11,0.14,False
USD,USA,2021-12,0.17,False
USD,USA,2022-01,0.22,False
USD,USA,2022-02,0.38,False
