ReleaseDate,Commodity,MarketYear,ProjEstFlag,ending_stocks,production,use_total,stocks_to_use
2026-01-12,Wheat,2025/26,Proj.,926.0,1985.0,2033.0,0.45548450565666504
2026-02-10,Wheat,2024/25,Est.,855.0,1979.0,1969.0,0.4342305738953784
2026-02-10,Wheat,2025/26,Proj.,931.0,1985.0,2028.0,0.45907297830374755
2026-03-10,Wheat,2024/25,Est.,855.0,1979.0,1969.0,0.4342305738953784
2026-03-10,Wheat,2025/26,Proj.,931.0,1985.0,2028.0,0.45907297830374755
2026-04-09,Wheat,2024/25,Est.,855.0,1979.0,1969.0,0.4342305738953784
2026-04-09,Wheat,2025/26,Proj.,938.0,1985.0,2027.0,0.4627528367044894
2026-05-13,Wheat,2025/26,Est.,935.0,1985.0,2030.0,0.4605911330049261
2026-05-13,Wheat,2026/27,Proj.,762.0,1561.0,1874.0,0.4066168623265742
2026-06-11,Wheat,2025/26,Est.,935.0,1985.0,2030.0,0.4605911330049261
2026-06-11,Wheat,2026/27,Proj.,744.0,1543.0,1874.0,0.39701173959445035
2026-07-10,Wheat,2025/26,Est.,920.0,1985.0,2044.0,0.4500978473581213
2026-07-10,Wheat,2026/27,Proj.,722.0,1536.0,1874.0,0.3852721451440768
2026-08-12,Wheat,2025/26,Est.,920.0,1985.0,2044.0,0.4500978473581213
2026-08-12,Wheat,2026/27,Proj.,717.0,1531.0,1874.0,0.3826040554962647
2026-09-11,Wheat,2025/26,Est.,920.0,1985.0,2044.0,0.4500978473581213
2026-09-11,Wheat,2026/27,Proj.,717.0,1531.0,1874.0,0.3826040554962647
